,,MaxPer0,MaxPer1,MinPer0,MinPer1,MedPer0,MedPer1,MeanPer0,MeanPer1,StdPer0,StdPer1,Lenlist0,Lenlist1
HMU_002,Tube0,2.9538453845384543e-05,2.593466135458168e-05,1.000100010001e-10,0.0,2.7062706270627065e-07,4.0019920318725105e-07,4.135200598767748e-07,8.340077141632673e-07,7.395159908669622e-07,1.4234707235044164e-06,1.0,1.0
HMU_011,Tube1,1.118021802180218e-05,2.246528576908324e-05,1.6001600160016e-09,0.0,3.736373637363736e-07,5.047947832757961e-07,5.136900428716739e-07,9.907931332965198e-07,5.709326291087065e-07,1.4940036747372945e-06,1.0,1.0
HMU_020,Tube2,4.172847284728473e-05,2.831403374233129e-05,4.000400040004e-10,3.834355828218042e-10,3.958395839583958e-07,5.605828220858896e-07,5.644085360631272e-07,1.1022605644736347e-06,8.280692292203602e-07,1.6785109270943366e-06,1.0,1.0
HNJ_001,Tube3,6.669826982698269e-05,3.689222478829869e-05,4.000400040004e-10,0.0,4.3344334433443344e-07,5.783294842186304e-07,5.40060906780747e-07,1.070904604181223e-06,8.521683579284438e-07,1.5565028208832723e-06,1.0,1.0
HNJ_002,Tube4,1.2006500650065006e-05,1.8670838073568455e-05,6.000600060006001e-10,0.0,3.8843884388438846e-07,5.373530527114144e-07,5.247223592246213e-07,9.915888779164218e-07,5.65617203936858e-07,1.3842932290044765e-06,1.0,1.0
HNJ_003,Tube5,4.8507750775077505e-05,3.060872836719337e-05,5.7005700570057e-09,3.762227238522443e-10,4.0714071407140713e-07,5.80699774266366e-07,5.604342712499072e-07,1.0479400885836077e-06,8.201729549905994e-07,1.51114520850194e-06,1.0,1.0
HNJ_004,Tube6,2.486408640864086e-05,3.550645896656535e-05,1.1001100110011002e-09,3.7993920972616463e-10,4.7334733473347336e-07,6.44946808510639e-07,6.090648768847282e-07,1.1802014717158933e-06,7.436032336226985e-07,1.728497813149816e-06,1.0,1.0
HNJ_005,Tube7,3.2226022602260225e-05,3.3660699755899105e-05,0.0,0.0,3.425342534253425e-07,5.376322213181451e-07,4.948929636437992e-07,1.0845203486928654e-06,7.010458727161853e-07,1.782907588925796e-06,1.0,1.0
HVR_002,Tube8,1.0992299229922993e-05,1.8414634146341463e-05,9.000900090009001e-10,0.0,4.741474147414741e-07,6.776735459662283e-07,5.885674476038463e-07,1.136761085434494e-06,5.461959659129274e-07,1.4197641428965464e-06,1.0,1.0
HVR_003,Tube9,3.047156278411961e-05,2.2796183206106878e-05,0.0,3.8167938931302773e-10,4.7115870289928275e-07,6.738549618320608e-07,6.032252143252568e-07,1.1832983217761203e-06,6.934850179770119e-07,1.536261143080442e-06,1.0,1.0
HVR_004,Tube10,1.098859885988599e-05,1.751155853840418e-05,1.5001500150015e-09,3.72856077554437e-10,3.865386538653865e-07,5.102535421327368e-07,5.34945893829307e-07,1.0145825374343609e-06,5.300501597919659e-07,1.4453498434749606e-06,1.0,1.0
HVR_005,Tube11,1.952945294529453e-05,1.8768869628024563e-05,2.0002000200020004e-09,0.0,4.7434743474347435e-07,6.08884073672806e-07,6.05453494644394e-07,1.0815271382161346e-06,6.917775413751963e-07,1.3523052333081758e-06,1.0,1.0
HVR_006,Tube12,6.212721272127213e-06,1.7336523736600304e-05,1.4001400140014003e-09,3.828483920364722e-10,4.2004200420042e-07,5.817381316998469e-07,5.352568060086337e-07,1.0667060556883182e-06,4.693474836227035e-07,1.4149718249001295e-06,1.0,1.0
HVR_007,Tube13,1.8047104710471046e-05,2.085956325301205e-05,2.1002100210021e-09,0.0,3.5813581358135816e-07,5.545933734939759e-07,5.49649944492399e-07,1.0233521624147191e-06,6.582276564910135e-07,1.4804941101570595e-06,1.0,1.0
HVR_008,Tube14,1.4879975874547647e-05,1.9559720690922457e-05,0.0,0.0,3.282066747084841e-07,4.527747151782435e-07,5.09499700008197e-07,9.006908711302689e-07,6.746552217527327e-07,1.4174756641021778e-06,1.0,1.0
HVR_045,Tube15,1.6356235623562356e-05,1.6178506375227685e-05,5.000500050005001e-09,3.64298724954195e-10,3.6173617361736176e-07,5.056466302367943e-07,5.432969839638229e-07,9.533984293350054e-07,6.643892690434501e-07,1.3514631192910427e-06,1.0,1.0
